"cell_id";"guild";"status";"richness"
2683;"birds";"Exotic";3
2683;"birds";"Native";1
2684;"birds";"Exotic";10
2684;"birds";"Native";7
2685;"birds";"Exotic";11
2685;"birds";"Native";12
2686;"birds";"Exotic";9
2686;"birds";"Native";9
2687;"birds";"Native";1
2688;"birds";"Exotic";4
2688;"birds";"Native";14
2688;"plants";"Native";18
2689;"birds";"Exotic";4
2689;"birds";"Native";15
2689;"plants";"Native";31
2690;"birds";"Exotic";4
2690;"birds";"Native";16
2690;"plants";"Native";18
2691;"birds";"Exotic";9
2691;"birds";"Native";20
2691;"plants";"Native";14
2692;"birds";"Exotic";4
2692;"birds";"Native";13
2692;"plants";"Native";11
2693;"birds";"Exotic";4
2693;"birds";"Native";15
2693;"plants";"Native";34
2694;"birds";"Exotic";8
2694;"birds";"Native";15
2694;"plants";"Native";36
2695;"birds";"Exotic";10
2695;"birds";"Native";20
2695;"plants";"Native";4
2696;"birds";"Exotic";9
2696;"birds";"Native";9
2696;"plants";"Native";13
2697;"birds";"Exotic";9
2697;"birds";"Native";12
2698;"birds";"Exotic";7
2698;"birds";"Native";9
2699;"birds";"Exotic";6
2699;"birds";"Native";14
2699;"plants";"Native";2
2700;"birds";"Exotic";7
2700;"birds";"Native";13
2700;"plants";"Native";3
2701;"birds";"Exotic";8
2701;"birds";"Native";5
2702;"birds";"Exotic";7
2702;"birds";"Native";10
2702;"plants";"Exotic";1
2702;"plants";"Native";2
2703;"birds";"Exotic";7
2703;"birds";"Native";8
2705;"birds";"Exotic";8
2705;"birds";"Native";14
2705;"plants";"Native";14
2706;"birds";"Exotic";4
2706;"birds";"Native";13
2706;"plants";"Native";1
2708;"birds";"Exotic";9
2708;"birds";"Native";7
2709;"birds";"Exotic";7
2709;"birds";"Native";4
2710;"birds";"Exotic";4
2710;"birds";"Native";2
2711;"birds";"Native";1
2714;"birds";"Exotic";8
2714;"birds";"Native";6
2715;"birds";"Exotic";8
2715;"birds";"Native";4
2716;"birds";"Exotic";8
2716;"birds";"Native";2
2717;"birds";"Exotic";7
2717;"birds";"Native";8
2718;"birds";"Exotic";12
2718;"birds";"Native";12
2718;"plants";"Native";11
2719;"birds";"Exotic";10
2719;"birds";"Native";7
2720;"birds";"Native";1
2721;"birds";"Exotic";3
2721;"birds";"Native";16
2721;"plants";"Native";17
2722;"birds";"Exotic";3
2722;"birds";"Native";14
2723;"birds";"Exotic";3
2723;"birds";"Native";15
2723;"plants";"Native";15
2724;"birds";"Exotic";6
2724;"birds";"Native";16
2724;"plants";"Native";3
2725;"birds";"Exotic";8
2725;"birds";"Native";19
2725;"plants";"Native";23
2726;"birds";"Exotic";4
2726;"birds";"Native";14
2727;"birds";"Exotic";10
2727;"birds";"Native";18
2727;"plants";"Native";43
2728;"birds";"Exotic";11
2728;"birds";"Native";12
2728;"plants";"Exotic";2
2728;"plants";"Native";16
2729;"birds";"Exotic";7
2729;"birds";"Native";5
2730;"birds";"Exotic";10
2730;"birds";"Native";12
2731;"birds";"Exotic";8
2731;"birds";"Native";9
2731;"plants";"Native";3
2732;"birds";"Exotic";9
2732;"birds";"Native";15
2733;"birds";"Exotic";7
2733;"birds";"Native";6
2734;"birds";"Exotic";9
2734;"birds";"Native";5
2735;"birds";"Exotic";7
2735;"birds";"Native";8
2735;"plants";"Native";8
2738;"birds";"Exotic";7
2738;"birds";"Native";6
2741;"birds";"Exotic";10
2741;"birds";"Native";9
2742;"birds";"Exotic";9
2742;"birds";"Native";6
2744;"birds";"Exotic";2
2744;"birds";"Native";2
2744;"plants";"Native";1
2745;"birds";"Native";2
2745;"plants";"Native";6
2746;"birds";"Exotic";8
2746;"birds";"Native";3
2747;"birds";"Exotic";9
2747;"birds";"Native";5
2748;"birds";"Exotic";8
2748;"birds";"Native";4
2749;"birds";"Exotic";6
2749;"birds";"Native";3
2750;"birds";"Exotic";9
2750;"birds";"Native";12
2751;"birds";"Exotic";10
2751;"birds";"Native";14
2752;"birds";"Exotic";3
2752;"birds";"Native";18
2753;"birds";"Exotic";4
2753;"birds";"Native";15
2753;"plants";"Native";19
2754;"birds";"Exotic";5
2754;"birds";"Native";16
2754;"plants";"Native";1
2755;"birds";"Exotic";3
2755;"birds";"Native";8
2755;"plants";"Native";6
2756;"birds";"Exotic";4
2756;"birds";"Native";6
2756;"plants";"Native";6
2757;"birds";"Exotic";6
2757;"birds";"Native";16
2757;"plants";"Native";10
2758;"birds";"Exotic";6
2758;"birds";"Native";16
2758;"plants";"Native";10
2759;"birds";"Exotic";6
2759;"birds";"Native";14
2759;"plants";"Native";27
2760;"birds";"Exotic";9
2760;"birds";"Native";14
2761;"birds";"Exotic";4
2761;"birds";"Native";5
2761;"plants";"Native";7
2762;"birds";"Exotic";7
2762;"birds";"Native";9
2762;"plants";"Native";16
2763;"birds";"Exotic";7
2763;"birds";"Native";11
2763;"plants";"Native";10
2764;"birds";"Exotic";9
2764;"birds";"Native";11
2765;"birds";"Exotic";10
2765;"birds";"Native";4
2766;"birds";"Exotic";9
2766;"birds";"Native";9
2767;"birds";"Exotic";8
2767;"birds";"Native";9
2768;"birds";"Exotic";9
2768;"birds";"Native";5
2768;"plants";"Native";9
2769;"birds";"Exotic";11
2769;"birds";"Native";8
2770;"birds";"Exotic";8
2770;"birds";"Native";8
2771;"birds";"Exotic";8
2771;"birds";"Native";5
2773;"birds";"Exotic";8
2773;"birds";"Native";5
2774;"birds";"Exotic";9
2774;"birds";"Native";7
2776;"birds";"Exotic";1
2776;"birds";"Native";2
2776;"plants";"Native";3
2777;"birds";"Exotic";9
2777;"birds";"Native";4
2778;"birds";"Exotic";3
2779;"birds";"Exotic";8
2779;"birds";"Native";2
2780;"birds";"Exotic";8
2780;"birds";"Native";6
2781;"birds";"Exotic";10
2781;"birds";"Native";14
2782;"birds";"Exotic";10
2782;"birds";"Native";15
2782;"plants";"Exotic";6
2782;"plants";"Native";43
2783;"birds";"Exotic";12
2783;"birds";"Native";17
2783;"plants";"Exotic";1
2783;"plants";"Native";1
2784;"birds";"Exotic";11
2784;"birds";"Native";14
2785;"birds";"Exotic";3
2785;"birds";"Native";16
2785;"plants";"Native";25
2786;"birds";"Exotic";5
2786;"birds";"Native";14
2786;"plants";"Native";33
2787;"birds";"Exotic";3
2787;"birds";"Native";14
2787;"plants";"Native";27
2788;"birds";"Exotic";3
2788;"birds";"Native";9
2788;"plants";"Native";6
2789;"birds";"Exotic";4
2789;"birds";"Native";12
2789;"plants";"Native";18
2790;"birds";"Exotic";4
2790;"birds";"Native";17
2790;"plants";"Native";12
2791;"birds";"Exotic";8
2791;"birds";"Native";20
2791;"plants";"Native";21
2792;"birds";"Exotic";8
2792;"birds";"Native";9
2793;"birds";"Exotic";6
2793;"birds";"Native";8
2793;"plants";"Native";22
2794;"birds";"Exotic";8
2794;"birds";"Native";12
2794;"plants";"Native";15
2795;"birds";"Exotic";8
2795;"birds";"Native";12
2795;"plants";"Native";12
2796;"birds";"Exotic";9
2796;"birds";"Native";7
2796;"plants";"Native";9
2797;"birds";"Exotic";7
2797;"birds";"Native";5
2797;"plants";"Native";1
2798;"birds";"Exotic";8
2798;"birds";"Native";5
2799;"birds";"Exotic";8
2799;"birds";"Native";5
2800;"birds";"Exotic";8
2800;"birds";"Native";7
2801;"birds";"Exotic";7
2801;"birds";"Native";3
2802;"birds";"Exotic";6
2802;"birds";"Native";4
2803;"birds";"Exotic";7
2803;"birds";"Native";11
2803;"plants";"Native";11
2804;"birds";"Exotic";8
2804;"birds";"Native";5
2805;"birds";"Exotic";7
2805;"birds";"Native";5
2806;"birds";"Exotic";9
2806;"birds";"Native";10
2806;"plants";"Native";14
2807;"birds";"Exotic";8
2807;"birds";"Native";10
2808;"birds";"Exotic";6
2808;"birds";"Native";7
2808;"plants";"Native";14
2809;"birds";"Exotic";9
2809;"birds";"Native";8
2810;"birds";"Exotic";8
2810;"birds";"Native";8
2811;"birds";"Exotic";9
2811;"birds";"Native";8
2811;"plants";"Native";1
2812;"birds";"Exotic";9
2812;"birds";"Native";11
2813;"birds";"Exotic";9
2813;"birds";"Native";14
2814;"birds";"Exotic";10
2814;"birds";"Native";16
2814;"plants";"Exotic";9
2814;"plants";"Native";19
2814;"plants";NA;1
2815;"birds";"Exotic";12
2815;"birds";"Native";14
2815;"plants";"Exotic";8
2815;"plants";"Native";41
2816;"birds";"Exotic";9
2816;"birds";"Native";12
2816;"plants";"Exotic";2
2816;"plants";"Native";17
2817;"birds";"Exotic";5
2817;"birds";"Native";20
2817;"plants";"Native";38
2818;"birds";"Exotic";5
2818;"birds";"Native";17
2818;"plants";"Native";12
2819;"birds";"Exotic";2
2819;"birds";"Native";8
2819;"plants";"Native";11
2820;"birds";"Exotic";2
2820;"birds";"Native";11
2820;"plants";"Native";13
2821;"birds";"Exotic";4
2821;"birds";"Native";13
2821;"plants";"Native";21
2822;"birds";"Exotic";3
2822;"birds";"Native";12
2822;"plants";"Native";12
2823;"birds";"Exotic";3
2823;"birds";"Native";7
2823;"plants";"Native";12
2824;"birds";"Exotic";5
2824;"birds";"Native";13
2824;"plants";"Native";17
2825;"birds";"Exotic";9
2825;"birds";"Native";15
2825;"plants";"Native";20
2826;"birds";"Exotic";8
2826;"birds";"Native";13
2826;"plants";"Native";21
2827;"birds";"Exotic";7
2827;"birds";"Native";6
2828;"birds";"Exotic";8
2828;"birds";"Native";8
2829;"birds";"Exotic";5
2829;"birds";"Native";3
2830;"birds";"Exotic";8
2830;"birds";"Native";3
2831;"birds";"Exotic";7
2831;"birds";"Native";6
2832;"birds";"Exotic";9
2832;"birds";"Native";10
2833;"birds";"Exotic";8
2833;"birds";"Native";3
2834;"birds";"Exotic";8
2834;"birds";"Native";6
2835;"birds";"Exotic";9
2835;"birds";"Native";7
2836;"birds";"Exotic";8
2836;"birds";"Native";4
2837;"birds";"Exotic";8
2837;"birds";"Native";6
2838;"birds";"Exotic";8
2838;"birds";"Native";7
2839;"birds";"Exotic";8
2839;"birds";"Native";12
2839;"plants";"Exotic";4
2839;"plants";"Native";24
2840;"birds";"Exotic";7
2840;"birds";"Native";11
2840;"plants";"Native";29
2841;"birds";"Exotic";9
2841;"birds";"Native";6
2841;"plants";"Exotic";1
2842;"birds";"Exotic";9
2842;"birds";"Native";10
2843;"birds";"Exotic";8
2843;"birds";"Native";9
2844;"birds";"Exotic";8
2844;"birds";"Native";13
2844;"plants";"Native";15
2845;"birds";"Exotic";10
2845;"birds";"Native";11
2846;"birds";"Exotic";11
2846;"birds";"Native";13
2846;"plants";"Exotic";2
2846;"plants";"Native";4
2847;"birds";"Exotic";11
2847;"birds";"Native";11
2848;"birds";"Exotic";11
2848;"birds";"Native";11
2849;"birds";"Exotic";9
2849;"birds";"Native";10
2850;"birds";"Exotic";2
2850;"birds";"Native";9
2850;"plants";"Native";18
2851;"birds";"Native";4
2851;"plants";"Native";7
2852;"birds";"Exotic";4
2852;"birds";"Native";10
2852;"plants";"Native";14
2853;"birds";"Exotic";6
2853;"birds";"Native";16
2853;"plants";"Native";26
2854;"birds";"Exotic";3
2854;"birds";"Native";9
2854;"plants";"Native";9
2855;"birds";"Exotic";3
2855;"birds";"Native";10
2855;"plants";"Native";16
2856;"birds";"Exotic";2
2856;"birds";"Native";7
2856;"plants";"Native";15
2857;"birds";"Exotic";3
2857;"birds";"Native";5
2857;"plants";"Native";9
2858;"birds";"Exotic";3
2858;"birds";"Native";11
2858;"plants";"Native";21
2859;"birds";"Exotic";9
2859;"birds";"Native";14
2859;"plants";"Native";1
2860;"birds";"Exotic";8
2860;"birds";"Native";7
2861;"birds";"Exotic";9
2861;"birds";"Native";7
2862;"birds";"Exotic";8
2862;"birds";"Native";7
2863;"birds";"Exotic";9
2863;"birds";"Native";10
2864;"birds";"Exotic";9
2864;"birds";"Native";8
2865;"birds";"Exotic";3
2865;"birds";"Native";1
2865;"plants";"Native";14
2866;"birds";"Exotic";8
2866;"birds";"Native";5
2867;"birds";"Exotic";5
2867;"birds";"Native";1
2868;"birds";"Exotic";9
2868;"birds";"Native";7
2869;"birds";"Exotic";8
2869;"birds";"Native";3
2870;"birds";"Exotic";8
2870;"birds";"Native";6
2871;"birds";"Exotic";8
2871;"birds";"Native";6
2872;"birds";"Exotic";7
2872;"birds";"Native";11
2872;"plants";"Exotic";1
2872;"plants";"Native";26
2873;"birds";"Exotic";9
2873;"birds";"Native";10
2874;"birds";"Exotic";8
2874;"birds";"Native";7
2875;"birds";"Exotic";8
2875;"birds";"Native";6
2876;"birds";"Exotic";8
2876;"birds";"Native";8
2877;"birds";"Exotic";8
2877;"birds";"Native";7
2878;"birds";"Exotic";10
2878;"birds";"Native";13
2879;"birds";"Exotic";11
2879;"birds";"Native";13
2879;"plants";"Native";3
2880;"birds";"Exotic";3
2880;"birds";"Native";11
2880;"plants";"Native";18
2881;"birds";"Exotic";3
2881;"birds";"Native";10
2882;"birds";"Exotic";3
2882;"birds";"Native";12
2882;"plants";"Native";16
2883;"birds";"Exotic";3
2883;"birds";"Native";13
2883;"plants";"Native";1
2884;"birds";"Exotic";3
2884;"birds";"Native";10
2884;"plants";"Native";15
2885;"birds";"Exotic";3
2885;"birds";"Native";11
2885;"plants";"Native";3
2886;"birds";"Exotic";1
2886;"birds";"Native";9
2886;"plants";"Native";11
2887;"birds";"Exotic";6
2887;"birds";"Native";14
2888;"birds";"Exotic";8
2888;"birds";"Native";14
2888;"plants";"Native";13
2889;"birds";"Exotic";7
2889;"birds";"Native";9
2889;"plants";"Exotic";1
2889;"plants";"Native";24
2890;"birds";"Exotic";8
2890;"birds";"Native";10
2891;"birds";"Exotic";8
2891;"birds";"Native";8
2892;"birds";"Exotic";8
2892;"birds";"Native";6
2892;"plants";"Native";1
2893;"birds";"Exotic";8
2893;"birds";"Native";9
2894;"birds";"Exotic";9
2894;"birds";"Native";7
2895;"birds";"Exotic";8
2895;"birds";"Native";5
2896;"birds";"Exotic";8
2896;"birds";"Native";10
2896;"plants";"Exotic";1
2896;"plants";"Native";20
2897;"birds";"Exotic";8
2897;"birds";"Native";7
2898;"birds";"Exotic";8
2898;"birds";"Native";11
2899;"birds";"Exotic";9
2899;"birds";"Native";12
2899;"plants";"Exotic";1
2899;"plants";"Native";4
2900;"birds";"Exotic";9
2900;"birds";"Native";8
2901;"birds";"Exotic";9
2901;"birds";"Native";8
2902;"birds";"Exotic";8
2902;"birds";"Native";6
2903;"birds";"Exotic";9
2903;"birds";"Native";7
2904;"birds";"Exotic";10
2904;"birds";"Native";10
2905;"birds";"Exotic";8
2905;"birds";"Native";8
2906;"birds";"Exotic";8
2906;"birds";"Native";10
2907;"birds";"Exotic";8
2907;"birds";"Native";10
2908;"birds";"Exotic";8
2908;"birds";"Native";10
2909;"birds";"Exotic";8
2909;"birds";"Native";10
2910;"birds";"Exotic";4
2910;"birds";"Native";19
2911;"birds";"Exotic";4
2911;"birds";"Native";17
2911;"plants";"Native";22
2912;"birds";"Exotic";4
2912;"birds";"Native";13
2912;"plants";"Native";21
2913;"birds";"Exotic";4
2913;"birds";"Native";14
2913;"plants";"Native";23
2914;"birds";"Exotic";4
2914;"birds";"Native";12
2914;"plants";"Native";29
2915;"birds";"Exotic";3
2915;"birds";"Native";13
2915;"plants";"Native";13
2916;"birds";"Exotic";3
2916;"birds";"Native";16
2916;"plants";"Native";20
2917;"birds";"Exotic";6
2917;"birds";"Native";15
2917;"plants";"Native";15
2918;"birds";"Exotic";8
2918;"birds";"Native";13
2918;"plants";"Exotic";2
2918;"plants";"Native";35
2919;"birds";"Exotic";8
2919;"birds";"Native";12
2920;"birds";"Exotic";8
2920;"birds";"Native";10
2920;"plants";"Native";1
2921;"birds";"Exotic";6
2921;"birds";"Native";11
2921;"plants";"Native";10
2922;"birds";"Exotic";8
2922;"birds";"Native";11
2922;"plants";"Native";3
2923;"birds";"Exotic";7
2923;"birds";"Native";3
2924;"birds";"Exotic";8
2924;"birds";"Native";10
2925;"birds";"Exotic";8
2925;"birds";"Native";5
2926;"birds";"Exotic";8
2926;"birds";"Native";10
2927;"birds";"Exotic";8
2927;"birds";"Native";10
2927;"plants";"Native";22
2928;"birds";"Exotic";8
2928;"birds";"Native";9
2929;"birds";"Exotic";9
2929;"birds";"Native";8
2930;"birds";"Exotic";9
2930;"birds";"Native";6
2931;"birds";"Exotic";7
2931;"birds";"Native";3
2932;"birds";"Exotic";8
2932;"birds";"Native";8
2933;"birds";"Exotic";8
2933;"birds";"Native";9
2934;"birds";"Exotic";9
2934;"birds";"Native";9
2935;"birds";"Exotic";10
2935;"birds";"Native";11
2936;"birds";"Exotic";10
2936;"birds";"Native";11
2937;"birds";"Exotic";9
2937;"birds";"Native";13
2938;"birds";"Exotic";9
2938;"birds";"Native";11
2939;"birds";"Exotic";1
2939;"birds";"Native";2
2940;"birds";"Exotic";5
2940;"birds";"Native";17
2940;"plants";"Native";1
2941;"birds";"Exotic";4
2941;"birds";"Native";10
2941;"plants";"Native";16
2942;"birds";"Exotic";4
2942;"birds";"Native";8
2942;"plants";"Native";16
2943;"birds";"Exotic";5
2943;"birds";"Native";13
2943;"plants";"Native";21
2944;"birds";"Exotic";6
2944;"birds";"Native";14
2944;"plants";"Native";45
2945;"birds";"Exotic";2
2945;"birds";"Native";12
2945;"plants";"Native";12
2946;"birds";"Exotic";7
2946;"birds";"Native";16
2946;"plants";"Native";17
2947;"birds";"Exotic";9
2947;"birds";"Native";11
2948;"birds";"Exotic";9
2948;"birds";"Native";13
2949;"birds";"Exotic";8
2949;"birds";"Native";14
2949;"plants";"Native";24
2950;"birds";"Exotic";7
2950;"birds";"Native";12
2950;"plants";"Native";1
2951;"birds";"Exotic";8
2951;"birds";"Native";9
2952;"birds";"Exotic";9
2952;"birds";"Native";9
2953;"birds";"Exotic";8
2953;"birds";"Native";8
2954;"birds";"Exotic";9
2954;"birds";"Native";10
2954;"plants";"Exotic";3
2954;"plants";"Native";42
2955;"birds";"Exotic";8
2955;"birds";"Native";6
2955;"plants";"Exotic";3
2955;"plants";"Native";25
2956;"birds";"Exotic";9
2956;"birds";"Native";9
2957;"birds";"Exotic";9
2957;"birds";"Native";8
2958;"birds";"Exotic";7
2958;"birds";"Native";4
2959;"birds";"Exotic";3
2959;"birds";"Native";4
2960;"birds";"Exotic";9
2960;"birds";"Native";4
2961;"birds";"Exotic";10
2961;"birds";"Native";5
2962;"birds";"Exotic";8
2962;"birds";"Native";7
2963;"birds";"Exotic";8
2963;"birds";"Native";10
2964;"birds";"Exotic";10
2964;"birds";"Native";12
2965;"birds";"Exotic";9
2965;"birds";"Native";10
2966;"birds";"Exotic";8
2966;"birds";"Native";10
2967;"birds";"Native";1
2969;"birds";"Native";9
2970;"birds";"Exotic";2
2970;"birds";"Native";12
2970;"plants";"Native";38
2971;"birds";"Exotic";3
2971;"birds";"Native";11
2971;"plants";"Native";34
2972;"birds";"Exotic";3
2972;"birds";"Native";10
2973;"birds";"Exotic";9
2973;"birds";"Native";11
2974;"birds";"Exotic";9
2974;"birds";"Native";13
2974;"plants";"Native";20
2975;"birds";"Exotic";10
2975;"birds";"Native";20
2976;"birds";"Exotic";9
2976;"birds";"Native";8
2977;"birds";"Exotic";8
2977;"birds";"Native";8
2977;"plants";"Native";4
2978;"birds";"Exotic";8
2978;"birds";"Native";10
2978;"plants";"Native";5
2979;"birds";"Exotic";9
2979;"birds";"Native";9
2980;"birds";"Exotic";8
2980;"birds";"Native";9
2981;"birds";"Exotic";9
2981;"birds";"Native";12
2982;"birds";"Exotic";8
2982;"birds";"Native";5
2983;"birds";"Exotic";8
2983;"birds";"Native";12
2983;"plants";"Native";18
2984;"birds";"Exotic";8
2984;"birds";"Native";9
2985;"birds";"Exotic";7
2985;"birds";"Native";2
2985;"plants";"Native";14
2986;"birds";"Exotic";8
2986;"birds";"Native";15
2987;"birds";"Exotic";8
2987;"birds";"Native";11
2987;"plants";"Native";23
2988;"birds";"Exotic";9
2988;"birds";"Native";11
2989;"birds";"Exotic";9
2989;"birds";"Native";13
2990;"birds";"Exotic";8
2990;"birds";"Native";4
2991;"birds";"Exotic";9
2991;"birds";"Native";10
2992;"birds";"Exotic";8
2992;"birds";"Native";15
2993;"birds";"Exotic";1
2993;"birds";"Native";1
2994;"birds";"Exotic";9
2994;"birds";"Native";15
2995;"birds";"Exotic";9
2995;"birds";"Native";17
2995;"plants";"Exotic";1
2996;"birds";"Exotic";8
2996;"birds";"Native";7
2997;"birds";"Exotic";9
2997;"birds";"Native";5
2998;"birds";"Exotic";9
2998;"birds";"Native";12
2999;"birds";"Exotic";7
2999;"birds";"Native";10
3000;"birds";"Exotic";8
3000;"birds";"Native";8
3001;"birds";"Exotic";9
3001;"birds";"Native";11
3001;"plants";"Native";15
3002;"birds";"Exotic";7
3002;"birds";"Native";14
3002;"plants";"Native";17
3003;"birds";"Exotic";8
3003;"birds";"Native";13
3003;"plants";"Native";15
3004;"birds";"Exotic";10
3004;"birds";"Native";16
3004;"plants";"Native";2
3005;"birds";"Exotic";11
3005;"birds";"Native";13
3005;"plants";"Native";1
3006;"birds";"Exotic";8
3006;"birds";"Native";12
3006;"plants";"Native";1
3007;"birds";"Exotic";9
3007;"birds";"Native";17
3008;"birds";"Exotic";9
3008;"birds";"Native";9
3008;"plants";"Native";3
3009;"birds";"Exotic";7
3009;"birds";"Native";8
3010;"birds";"Exotic";10
3010;"birds";"Native";10
3010;"plants";"Exotic";1
3010;"plants";"Native";23
3011;"birds";"Exotic";9
3011;"birds";"Native";15
3011;"plants";"Native";3
3012;"birds";"Exotic";7
3012;"birds";"Native";7
3013;"birds";"Exotic";8
3013;"birds";"Native";14
3013;"plants";"Native";15
3014;"birds";"Exotic";8
3014;"birds";"Native";12
3015;"birds";"Exotic";8
3015;"birds";"Native";15
3015;"plants";"Native";15
3016;"birds";"Exotic";11
3016;"birds";"Native";16
3016;"plants";"Exotic";1
3016;"plants";"Native";21
3017;"birds";"Exotic";8
3017;"birds";"Native";13
3017;"plants";"Native";1
3018;"birds";"Exotic";9
3018;"birds";"Native";13
3019;"birds";"Exotic";8
3019;"birds";"Native";11
3020;"birds";"Exotic";9
3020;"birds";"Native";19
3020;"plants";"Native";11
3020;"plants";NA;1
3021;"birds";"Exotic";9
3021;"birds";"Native";11
3022;"birds";"Exotic";9
3022;"birds";"Native";13
3022;"plants";"Native";4
3023;"birds";"Exotic";9
3023;"birds";"Native";8
3024;"birds";"Exotic";9
3024;"birds";"Native";7
3025;"birds";"Exotic";9
3025;"birds";"Native";20
3026;"birds";"Exotic";9
3026;"birds";"Native";14
3027;"birds";"Exotic";8
3027;"birds";"Native";13
